trm_id,mer_id,hea_id,request_status,request_type
8040,23401,167193,COMPLETED,DOWNLOAD
8039,23381,125050,COMPLETED,DOWNLOAD
8038,23102,241866,COMPLETED,DOWNLOAD
8037,23202,239280,COMPLETED,DOWNLOAD
8036,23302,109868,COMPLETED,DOWNLOAD
8034,23361,144557,COMPLETED,DOWNLOAD
8033,23341,218719,COMPLETED,DOWNLOAD
8032,23301,184098,COMPLETED,DOWNLOAD
8031,23281,197964,COMPLETED,DOWNLOAD
8030,23241,239279,COMPLETED,DOWNLOAD
8029,23261,165549,COMPLETED,DOWNLOAD
8027,23221,182578,COMPLETED,DOWNLOAD
8026,23201,177011,COMPLETED,DOWNLOAD
8025,23161,223314,COMPLETED,DOWNLOAD
8024,23141,176167,COMPLETED,DOWNLOAD
8023,23121,236691,COMPLETED,DOWNLOAD
8022,23101,126044,COMPLETED,DOWNLOAD
8021,22802,5565324,COMPLETED,DOWNLOAD
8020,22667,18909353,COMPLETED,DOWNLOAD
8019,22023,10096017,COMPLETED,DOWNLOAD
8018,22982,25695115,COMPLETED,DOWNLOAD
8017,21583,19843121,COMPLETED,DOWNLOAD
8016,23081,7066043,COMPLETED,DOWNLOAD
8015,21427,5145698,COMPLETED,DOWNLOAD
8014,21562,4540363,COMPLETED,DOWNLOAD
8012,22086,9531020,COMPLETED,DOWNLOAD
8009,21444,15640444,COMPLETED,DOWNLOAD
8008,22324,14539258,COMPLETED,DOWNLOAD
8006,21863,21445903,COMPLETED,DOWNLOAD
8005,22143,17359145,COMPLETED,DOWNLOAD
8004,23021,1178866,COMPLETED,DOWNLOAD
8003,21943,2397526,COMPLETED,DOWNLOAD
8001,22463,18653323,COMPLETED,DOWNLOAD
8000,21543,17762518,COMPLETED,DOWNLOAD
7998,23001,15712842,COMPLETED,DOWNLOAD
7996,21503,22750612,COMPLETED,DOWNLOAD
7995,22562,20923814,COMPLETED,DOWNLOAD
7994,21844,23980307,COMPLETED,DOWNLOAD
7992,22981,8025790,COMPLETED,DOWNLOAD
7990,22482,14636862,COMPLETED,DOWNLOAD
7989,22941,19233767,COMPLETED,DOWNLOAD
7988,22323,21280218,COMPLETED,DOWNLOAD
7987,22921,25097496,COMPLETED,DOWNLOAD
7986,21923,17544384,COMPLETED,DOWNLOAD
7985,21705,21731401,COMPLETED,DOWNLOAD
7983,22644,24646106,COMPLETED,DOWNLOAD
7982,21983,2933086,COMPLETED,DOWNLOAD
7981,22665,1353570,COMPLETED,DOWNLOAD
7979,22442,11179997,COMPLETED,DOWNLOAD
7978,22901,10520347,COMPLETED,DOWNLOAD
7976,21425,5315632,COMPLETED,DOWNLOAD
7975,22702,2937436,COMPLETED,DOWNLOAD
7974,22881,26056404,COMPLETED,DOWNLOAD
7973,21683,24207975,COMPLETED,DOWNLOAD
7972,22242,4800497,COMPLETED,DOWNLOAD
7971,21647,7375798,COMPLETED,DOWNLOAD
7970,22643,9900447,COMPLETED,DOWNLOAD
7969,22664,24992032,COMPLETED,DOWNLOAD
7967,22861,4531324,COMPLETED,DOWNLOAD
7966,22342,11232364,COMPLETED,DOWNLOAD
7963,22065,25952578,COMPLETED,DOWNLOAD
7960,22821,4231160,COMPLETED,DOWNLOAD
7959,22801,11554009,COMPLETED,DOWNLOAD
7958,21646,14291864,COMPLETED,DOWNLOAD
7957,22642,14836866,COMPLETED,DOWNLOAD
7956,22262,19486054,COMPLETED,DOWNLOAD
7953,22122,877998,COMPLETED,DOWNLOAD
7951,22781,24293344,COMPLETED,DOWNLOAD
7950,22084,9671623,COMPLETED,DOWNLOAD
7948,21962,22061978,COMPLETED,DOWNLOAD
7947,22142,15590067,COMPLETED,DOWNLOAD
7946,21843,21508198,COMPLETED,DOWNLOAD
7944,21484,24948622,COMPLETED,DOWNLOAD
7941,21802,10391265,COMPLETED,DOWNLOAD
7940,22761,1327604,COMPLETED,DOWNLOAD
7938,22721,15665286,COMPLETED,DOWNLOAD
7936,21942,19704049,COMPLETED,DOWNLOAD
7934,22064,4856147,COMPLETED,DOWNLOAD
7932,22681,24787344,COMPLETED,DOWNLOAD
7931,22661,15544446,COMPLETED,DOWNLOAD
7930,21762,25887019,COMPLETED,DOWNLOAD
7929,22641,24977687,COMPLETED,DOWNLOAD
7928,22621,23069898,COMPLETED,DOWNLOAD
7927,21542,10944479,COMPLETED,DOWNLOAD
7926,22601,20602716,COMPLETED,DOWNLOAD
7925,21384,25713492,COMPLETED,DOWNLOAD
7924,21645,9621455,COMPLETED,DOWNLOAD
7923,21922,21593973,COMPLETED,DOWNLOAD
7922,22581,10348669,COMPLETED,DOWNLOAD
7921,22002,2248647,COMPLETED,DOWNLOAD
7916,22561,14616137,COMPLETED,DOWNLOAD
7915,21982,1400523,COMPLETED,DOWNLOAD
7914,22322,19783996,COMPLETED,DOWNLOAD
7912,21424,16931527,COMPLETED,DOWNLOAD
7911,22063,22966282,COMPLETED,DOWNLOAD
7909,21502,18197896,COMPLETED,DOWNLOAD
7908,22461,5502988,COMPLETED,DOWNLOAD
7907,21423,20143650,COMPLETED,DOWNLOAD
7904,22441,25366422,COMPLETED,DOWNLOAD
7903,22401,23359519,COMPLETED,DOWNLOAD
7901,22381,12134066,COMPLETED,DOWNLOAD
7900,22361,4070914,COMPLETED,DOWNLOAD
7899,21682,12997084,COMPLETED,DOWNLOAD
7898,21362,22121302,COMPLETED,DOWNLOAD
7897,22341,19536633,COMPLETED,DOWNLOAD
7895,22062,16146590,COMPLETED,DOWNLOAD
7894,21644,14781210,COMPLETED,DOWNLOAD
7893,21383,4319918,COMPLETED,DOWNLOAD
7892,21624,12150577,COMPLETED,DOWNLOAD
7891,21443,6799292,COMPLETED,DOWNLOAD
7890,22301,11687001,COMPLETED,DOWNLOAD
7889,22281,24141195,COMPLETED,DOWNLOAD
7888,22261,25585843,COMPLETED,DOWNLOAD
7886,22221,17886604,COMPLETED,DOWNLOAD
7884,21643,23003994,COMPLETED,DOWNLOAD
7883,22201,9891548,COMPLETED,DOWNLOAD
7881,22181,15732349,COMPLETED,DOWNLOAD
7880,22161,18768640,COMPLETED,DOWNLOAD
7879,21623,11787193,COMPLETED,DOWNLOAD
7878,22141,5384401,COMPLETED,DOWNLOAD
7877,22121,15889599,COMPLETED,DOWNLOAD
7875,21642,14759284,COMPLETED,DOWNLOAD
7873,22061,15282396,COMPLETED,DOWNLOAD
7872,22041,13324108,COMPLETED,DOWNLOAD
7871,22021,22603648,COMPLETED,DOWNLOAD
7868,21482,3581708,COMPLETED,DOWNLOAD
7867,21961,7060170,COMPLETED,DOWNLOAD
7864,21981,19433831,COMPLETED,DOWNLOAD
7863,21941,24780103,COMPLETED,DOWNLOAD
7862,21921,12821136,COMPLETED,DOWNLOAD
7860,21901,4614498,COMPLETED,DOWNLOAD
7859,21861,10629245,COMPLETED,DOWNLOAD
7857,21801,16287720,COMPLETED,DOWNLOAD
7854,21821,1437107,COMPLETED,DOWNLOAD
7853,21741,19208498,COMPLETED,DOWNLOAD
7852,21522,8285990,COMPLETED,DOWNLOAD
7851,21721,22952862,COMPLETED,DOWNLOAD
7849,21322,7959909,COMPLETED,DOWNLOAD
7845,21701,4555159,COMPLETED,DOWNLOAD
7843,21442,16962521,COMPLETED,DOWNLOAD
7842,21601,12010961,COMPLETED,DOWNLOAD
7840,21541,22713896,COMPLETED,DOWNLOAD
7839,21521,7146927,COMPLETED,DOWNLOAD
7838,21501,10061905,COMPLETED,DOWNLOAD
7837,21481,21264906,COMPLETED,DOWNLOAD
7836,21441,24033183,COMPLETED,DOWNLOAD
7834,21461,8024087,COMPLETED,DOWNLOAD
7833,21401,17738733,COMPLETED,DOWNLOAD
7832,21381,23293129,COMPLETED,DOWNLOAD
7828,21302,14829734,COMPLETED,DOWNLOAD
7826,20833,22304426,COMPLETED,DOWNLOAD
7825,20897,7881050,COMPLETED,DOWNLOAD
7824,20912,24281210,COMPLETED,DOWNLOAD
7823,21027,232715,COMPLETED,DOWNLOAD
7821,20873,3873671,COMPLETED,DOWNLOAD
7820,21243,10424900,COMPLETED,DOWNLOAD
7818,20957,19584190,COMPLETED,DOWNLOAD
7816,21128,5910171,COMPLETED,DOWNLOAD
7815,20796,267502,COMPLETED,DOWNLOAD
7812,21301,23837665,COMPLETED,DOWNLOAD
7811,20895,19037002,COMPLETED,DOWNLOAD
7809,20894,23420818,COMPLETED,DOWNLOAD
7808,21110,6517291,COMPLETED,DOWNLOAD
7807,21050,16852950,COMPLETED,DOWNLOAD
7806,20925,6973955,COMPLETED,DOWNLOAD
7805,20795,15858492,COMPLETED,DOWNLOAD
7804,21127,21678311,COMPLETED,DOWNLOAD
7803,21261,17136905,COMPLETED,DOWNLOAD
7802,20860,17969173,COMPLETED,DOWNLOAD
7799,20794,6924793,COMPLETED,DOWNLOAD
7797,21008,22899767,COMPLETED,DOWNLOAD
7795,21007,19922546,COMPLETED,DOWNLOAD
7794,20793,25187259,COMPLETED,DOWNLOAD
7792,20859,4908673,COMPLETED,DOWNLOAD
7791,20792,21556233,COMPLETED,DOWNLOAD
7789,21126,22835755,COMPLETED,DOWNLOAD
7788,21107,20309893,COMPLETED,DOWNLOAD
7787,20955,10087705,COMPLETED,DOWNLOAD
7786,20832,12223600,COMPLETED,DOWNLOAD
7785,20969,20658276,COMPLETED,DOWNLOAD
7784,20858,19674844,COMPLETED,DOWNLOAD
7783,20820,8010422,COMPLETED,DOWNLOAD
7782,21106,8238861,COMPLETED,DOWNLOAD
7781,21202,25553891,COMPLETED,DOWNLOAD
7779,21221,15335773,COMPLETED,DOWNLOAD
7777,20819,5010142,COMPLETED,DOWNLOAD
7776,21006,22699634,COMPLETED,DOWNLOAD
7775,20791,8191770,COMPLETED,DOWNLOAD
7774,20968,7005110,COMPLETED,DOWNLOAD
7773,21163,2520874,COMPLETED,DOWNLOAD
7771,21183,17753324,COMPLETED,DOWNLOAD
7769,20857,19744772,COMPLETED,DOWNLOAD
7767,20891,8446843,COMPLETED,DOWNLOAD
7764,20818,22042464,COMPLETED,DOWNLOAD
7762,21049,19777782,COMPLETED,DOWNLOAD
7759,21125,19551203,COMPLETED,DOWNLOAD
7758,20830,22826790,COMPLETED,DOWNLOAD
7757,21066,5878781,COMPLETED,DOWNLOAD
7756,21181,19693077,COMPLETED,DOWNLOAD
7755,20856,8473074,COMPLETED,DOWNLOAD
7754,20790,4638752,COMPLETED,DOWNLOAD
7752,21143,18504251,COMPLETED,DOWNLOAD
7751,20855,17758576,COMPLETED,DOWNLOAD
7749,20789,17577683,COMPLETED,DOWNLOAD
7747,21005,1377475,COMPLETED,DOWNLOAD
7746,20829,575135,COMPLETED,DOWNLOAD
7745,21162,18175891,COMPLETED,DOWNLOAD
7743,21142,17769215,COMPLETED,DOWNLOAD
7742,21161,20085442,COMPLETED,DOWNLOAD
7740,21124,25406222,COMPLETED,DOWNLOAD
7738,20988,24055061,COMPLETED,DOWNLOAD
7737,21026,20402716,COMPLETED,DOWNLOAD
7736,21123,10823848,COMPLETED,DOWNLOAD
7734,20987,15869668,COMPLETED,DOWNLOAD
7732,20853,6247782,COMPLETED,DOWNLOAD
7731,20817,19119991,COMPLETED,DOWNLOAD
7730,20953,24266747,COMPLETED,DOWNLOAD
7729,21082,16343906,COMPLETED,DOWNLOAD
7728,20909,5511508,COMPLETED,DOWNLOAD
7726,20952,9561733,COMPLETED,DOWNLOAD
7724,21121,11874882,COMPLETED,DOWNLOAD
7721,20966,19205388,COMPLETED,DOWNLOAD
7720,20740,7740144,COMPLETED,DOWNLOAD
7719,20965,12757033,COMPLETED,DOWNLOAD
7718,20816,19189695,COMPLETED,DOWNLOAD
7717,20890,1977467,COMPLETED,DOWNLOAD
7716,20828,13593551,COMPLETED,DOWNLOAD
7715,20851,6883974,COMPLETED,DOWNLOAD
7713,21044,4557086,COMPLETED,DOWNLOAD
7710,20815,10118529,COMPLETED,DOWNLOAD
7709,21003,19376710,COMPLETED,DOWNLOAD
7708,20985,2650237,COMPLETED,DOWNLOAD
7706,21104,4248040,COMPLETED,DOWNLOAD
7701,15381,22132701,COMPLETED,DOWNLOAD
7700,20907,4040098,COMPLETED,DOWNLOAD
7699,20787,22216451,COMPLETED,DOWNLOAD
7698,20923,9999079,COMPLETED,DOWNLOAD
7697,20850,19092642,COMPLETED,DOWNLOAD
7696,21043,12103554,COMPLETED,DOWNLOAD
7694,21063,18867763,COMPLETED,DOWNLOAD
7692,21025,9589458,COMPLETED,DOWNLOAD
7690,20814,22095087,COMPLETED,DOWNLOAD
7688,20905,22586740,COMPLETED,DOWNLOAD
7687,20888,1234440,COMPLETED,DOWNLOAD
7685,21102,16458101,COMPLETED,DOWNLOAD
7683,20827,7985210,COMPLETED,DOWNLOAD
7682,20887,7817239,COMPLETED,DOWNLOAD
7681,20922,755159,COMPLETED,DOWNLOAD
7680,20786,3512495,COMPLETED,DOWNLOAD
7678,20739,24082677,COMPLETED,DOWNLOAD
7677,21024,16726050,COMPLETED,DOWNLOAD
7676,21101,17883073,COMPLETED,DOWNLOAD
7672,20826,18005250,COMPLETED,DOWNLOAD
7669,21023,7909395,COMPLETED,DOWNLOAD
7666,20886,3012696,COMPLETED,DOWNLOAD
7664,20780,2937311,COMPLETED,DOWNLOAD
7662,20754,2379550,COMPLETED,DOWNLOAD
7661,20947,1413736,COMPLETED,DOWNLOAD
7660,21002,19967605,COMPLETED,DOWNLOAD
7659,20848,17229855,COMPLETED,DOWNLOAD
7657,20738,19086223,COMPLETED,DOWNLOAD
7655,21061,7395877,COMPLETED,DOWNLOAD
7653,20904,4556012,COMPLETED,DOWNLOAD
7651,20736,15512959,COMPLETED,DOWNLOAD
7649,20885,5790305,COMPLETED,DOWNLOAD
7648,20779,21981023,COMPLETED,DOWNLOAD
7646,20847,25584905,COMPLETED,DOWNLOAD
7643,20846,25972319,COMPLETED,DOWNLOAD
7642,20778,6505670,COMPLETED,DOWNLOAD
7641,20812,22725928,COMPLETED,DOWNLOAD
7640,20945,13139843,COMPLETED,DOWNLOAD
7639,20735,14044619,COMPLETED,DOWNLOAD
7638,20785,23274664,COMPLETED,DOWNLOAD
7637,20884,16238360,COMPLETED,DOWNLOAD
7636,20870,1281000,COMPLETED,DOWNLOAD
7635,20902,9988149,COMPLETED,DOWNLOAD
7634,20752,7052054,COMPLETED,DOWNLOAD
7633,21001,4673149,COMPLETED,DOWNLOAD
7628,20943,13030677,COMPLETED,DOWNLOAD
7625,20776,10512774,COMPLETED,DOWNLOAD
7622,20845,14234076,COMPLETED,DOWNLOAD
7619,20784,4468021,COMPLETED,DOWNLOAD
7618,20961,10458762,COMPLETED,DOWNLOAD
7617,20941,15152974,COMPLETED,DOWNLOAD
7616,20882,4797674,COMPLETED,DOWNLOAD
7615,20774,22248842,COMPLETED,DOWNLOAD
7613,20783,7912645,COMPLETED,DOWNLOAD
7612,20810,5540894,COMPLETED,DOWNLOAD
7609,20773,10226252,COMPLETED,DOWNLOAD
7607,20901,2795135,COMPLETED,DOWNLOAD
7606,20772,19506182,COMPLETED,DOWNLOAD
7605,20751,5086499,COMPLETED,DOWNLOAD
7604,20733,19113888,COMPLETED,DOWNLOAD
7602,20771,4505017,COMPLETED,DOWNLOAD
7601,20825,5556534,COMPLETED,DOWNLOAD
7599,20732,8345919,COMPLETED,DOWNLOAD
7596,20750,5963584,COMPLETED,DOWNLOAD
7595,20865,15318457,COMPLETED,DOWNLOAD
7594,20881,16090866,COMPLETED,DOWNLOAD
7592,20749,11393250,COMPLETED,DOWNLOAD
7591,20769,4089198,COMPLETED,DOWNLOAD
7589,20864,6532726,COMPLETED,DOWNLOAD
7588,20748,4934192,COMPLETED,DOWNLOAD
7586,20824,15499294,COMPLETED,DOWNLOAD
7584,20807,4717775,COMPLETED,DOWNLOAD
7583,20730,4508232,COMPLETED,DOWNLOAD
7582,20747,2367346,COMPLETED,DOWNLOAD
7581,20767,2388684,COMPLETED,DOWNLOAD
7579,20863,4559564,COMPLETED,DOWNLOAD
7578,20806,15370644,COMPLETED,DOWNLOAD
7575,20766,24821674,COMPLETED,DOWNLOAD
7573,20805,457175,COMPLETED,DOWNLOAD
7571,20727,1551964,COMPLETED,DOWNLOAD
7570,20765,12644812,COMPLETED,DOWNLOAD
7569,20745,3018170,COMPLETED,DOWNLOAD
7568,20842,11689739,COMPLETED,DOWNLOAD
