Email,Password,user_name,cth_id,courthouse_name,courthouse_code,Type,cas_id1,hea_id1,cas_id2,hea_id2,cas_id3,hea_id3,cas_id4,hea_id4,cas_id5,hea_id5
PerfCourtClerk125@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk125,122,"Southwark",122,CourtClerk,7423667,18563909,7575379,18943629,7577027,18947748,7538675,18851564,7505875,18769480
PerfCourtClerk126@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk126,124,"St Albans",124,CourtClerk,4544850,11366851,4546146,11370057,4564946,11417169,4554962,11392174,4529954,11329473
PerfCourtClerk127@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk127,134,"Teesside Combined Court Centre",134,CourtClerk,7124208,17815363,7124480,17816069,7136848,17847038,7088992,17727198,7131856,17834526
PerfCourtClerk128@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk128,145,"Wolverhampton CC at Park Hall",145,CourtClerk,2672680,6685195,2671256,6681621,2646344,6618929,2636440,6594178,2652984,6635634
PerfCourtClerk129@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk129,135,"Teesside Magistrates Court",135,CourtClerk,13232603,28806023,13266614,28839154,181608,454326,187176,468199,186536,466601
PerfCourtClerk12@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk12,40,"Croydon",40,CourtClerk,8519403,21304456,8608331,21526588,8596411,21496821,8587227,21473895,8522747,21312842
PerfCourtClerk130@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk130,137,"Sheffield Combined Court Centre",137,CourtClerk,7887748,19724580,8001140,20007396,8006196,20020046,7849124,19628160,7975796,19944027
PerfCourtClerk131@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk131,87,"Manchester Minshull Street",87,CourtClerk,8776412,21946660,8840684,22107208,8840732,22107321,8804684,22017375,8758540,21901945
PerfCourtClerk132@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk132,7,"Basildon Combined Court Centre",7,CourtClerk,1575267,3940346,1508851,3774537,1559571,3901379,1495651,3741555,1584899,3964290
PerfCourtClerk133@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk133,134,"Teesside Combined Court Centre",134,CourtClerk,7164544,17916326,7181360,17958154,7186752,17971594,7098432,17750844,7116208,17795380
PerfCourtClerk134@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk134,125,"Crown Court Sitting At St Albans Magistrates Court",125,CourtClerk,2627335,6571345,2634183,6588566,2626871,6570186,2600679,6504409,2607319,6521054
PerfCourtClerk135@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk135,47,"Exeter Combined Court Centre",47,CourtClerk,9542833,23862607,9640049,24105767,9564625,23917101,9647585,24124590,9620401,24056602
PerfCourtClerk136@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk136,146,"Wolverhampton Magistrates Court",146,CourtClerk,1404467,3513549,1389299,3475627,1387827,3471894,1396003,3492516,1397123,3495327
PerfCourtClerk137@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk137,47,"Exeter Combined Court Centre",47,CourtClerk,9688753,24227735,9629873,24080191,9605969,24020539,9580641,23957145,9538785,23852463
PerfCourtClerk138@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk138,68,"Leeds Combined Court Centre",68,CourtClerk,3328786,8325821,3297378,8247115,3327922,8323625,3298002,8248684,3194370,7990159
PerfCourtClerk139@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk139,87,"Manchester Minshull Street",87,CourtClerk,8783100,21963253,8853628,22139441,8759580,21904579,8897828,22249787,8827516,22074178
PerfCourtClerk13@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk13,2,"Amersham Law Courts",2,CourtClerk,1376483,3443320,1364483,3413160,1368835,3424136,1375459,3440709,1363571,3410884
PerfCourtClerk140@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk140,8,"Birmingham",8,CourtClerk,9705795,24270498,9826083,24571306,9831043,24583650,9795011,24493389,9719251,24304005
PerfCourtClerk141@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk141,137,"Sheffield Combined Court Centre",137,CourtClerk,7821956,19560419,7991396,19982912,7991012,19981930,8002580,20011019,7962788,19911623
PerfCourtClerk142@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk142,126,"Stoke on Trent Combined Court Centre",126,CourtClerk,1248751,3124244,1248415,3123414,1274367,3188343,1248207,3122886,1248463,3123535
PerfCourtClerk143@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk143,48,"Field House",48,CourtClerk,6131593,15334126,6190345,15480875,6220761,15556683,6208617,15526501,6308697,15776826
PerfCourtClerk144@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk144,147,"Wood Green",147,CourtClerk,6791583,16983770,6875279,17193046,6870079,17179992,6840927,17106902,6843759,17114061
PerfCourtClerk145@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk145,137,"Sheffield Combined Court Centre",137,CourtClerk,7912308,19785792,7928644,19826541,7962260,19910289,7849124,19628160,7835044,19593006
PerfCourtClerk146@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk146,68,"Leeds Combined Court Centre",68,CourtClerk,3171986,7934219,3125938,7818843,3324386,8314781,3230898,8081247,3364402,8415072
PerfCourtClerk147@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk147,93,"Newcastle Combined Court Centre",93,CourtClerk,1939767,4852066,1825015,4564897,1964535,4914086,1962807,4909842,1990727,4979631
PerfCourtClerk148@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk148,10,"Blackfriars",10,CourtClerk,9267574,23173195,9189078,22976815,9189830,22978653,9189670,22978268,9199878,23003833
PerfCourtClerk149@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk149,137,"Sheffield Combined Court Centre",137,CourtClerk,7821956,19560419,7862292,19661050,7943204,19862938,7970452,19930624,7849124,19628160
PerfCourtClerk14@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk14,16,"Bristol",16,CourtClerk,9314492,23290807,9361788,23409026,9291212,23232828,9370988,23432190,9310348,23280574
PerfCourtClerk150@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk150,127,"Swansea",127,CourtClerk,5617410,14049063,5596386,13996460,5600562,14006990,5637138,14098268,5598418,14001558
PerfCourtClerk151@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk151,47,"Exeter Combined Court Centre",47,CourtClerk,9554129,23890766,9610129,24030860,9685009,24218380,9538785,23852463,9535585,23844435
PerfCourtClerk152@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk152,148,"Wood Green at Hendon MC",148,CourtClerk,1033149,2585002,1028269,2572674,1076333,2692930,1049005,2624625,1049005,2624626
PerfCourtClerk153@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk153,138,"The Lowry Theatre",138,CourtClerk,5027904,12575164,5007328,12523650,5012192,12535682,5050592,12631976,5025696,12569644
PerfCourtClerk154@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk154,71,"Leicester",71,CourtClerk,9458492,23651199,9401132,23507275,9467724,23674429,9461340,23658439,9402140,23509767
PerfCourtClerk155@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk155,93,"Newcastle Combined Court Centre",93,CourtClerk,1821127,4555198,1900487,4753765,1982215,4958414,1893975,4737428,1926455,4818656
PerfCourtClerk156@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk156,108,"Preston Combined Court Centre",108,CourtClerk,9888856,24727849,9882328,24711544,9890664,24732375,9944920,24868313,9912664,24787489
PerfCourtClerk157@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk157,13,"Bournemouth Combined Court Centre",13,CourtClerk,10097258,25248460,10056538,25146919,10111674,25284320,10035370,25094159,10119802,25304587
PerfCourtClerk158@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk158,48,"Field House",48,CourtClerk,6228233,15575374,6283641,15714173,6238505,15601073,6139833,15354613,6232153,15585168
PerfCourtClerk159@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk159,128,"Swansea Civic Centre",128,CourtClerk,95640,238920,92920,232114,94184,235275,13225863,28799343,13190895,28772323
PerfCourtClerk15@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk15,47,"Exeter Combined Court Centre",47,CourtClerk,9682321,24211608,9646001,24120619,9680897,24208059,9675361,24194205,9611745,24034983
PerfCourtClerk160@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk160,139,"Truro Combined Court Centre",139,CourtClerk,4631347,11583088,4638659,11601330,4644819,11616799,4637187,11597691,4670451,11680985
PerfCourtClerk161@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk161,149,"Woolwich",149,CourtClerk,5535473,13844122,5562577,13911732,5591425,13984030,5557633,13899431,5480833,13707481
PerfCourtClerk162@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk162,93,"Newcastle Combined Court Centre",93,CourtClerk,1871943,4682290,1876663,4694057,1966807,4919823,1964567,4914161,1796247,4492728
PerfCourtClerk163@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk163,71,"Leicester",71,CourtClerk,9396604,23495967,9521100,23808203,9434140,23589904,9473900,23689991,9509788,23779934
PerfCourtClerk164@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk164,108,"Preston Combined Court Centre",108,CourtClerk,9913912,24790598,9903976,24765705,9903480,24764423,9859080,24653523,9954344,24891608
PerfCourtClerk165@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk165,14,"Bradford Combined Court Centre",14,CourtClerk,6916992,17296897,6912128,17284836,6988272,17474748,7010560,17530480,7033936,17589403
PerfCourtClerk166@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk166,21,"Cardiff",21,CourtClerk,10334524,25841301,10348268,25875748,10281980,25709967,10409964,26029412,10374556,25941273
PerfCourtClerk167@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk167,48,"Field House",48,CourtClerk,6252361,15635836,6128137,15325462,6138441,15351132,6196921,15497245,6189561,15478902
PerfCourtClerk168@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk168,140,"Warrington Combined Court Centre",140,CourtClerk,5150443,12881612,5154475,12891703,5108267,12776084,5167195,12923413,5153563,12889392
PerfCourtClerk169@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk169,150,"Worcester Combined Court Centre",150,CourtClerk,1211070,3029903,1169278,2925389,1210126,3027506,1153214,2885119,1174638,2938759
PerfCourtClerk16@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk16,53,"Harrow",53,CourtClerk,8417817,21050754,8487049,21223375,8397945,21001277,8444201,21116734,8403193,21014327
PerfCourtClerk170@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk170,119,"Snaresbrook",119,CourtClerk,2131783,5331791,2110919,5279914,2061959,5157633,2068663,5174390,2008295,5023578
PerfCourtClerk171@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk171,78,"Liverpool Crown Court",78,CourtClerk,4078032,10200029,3848464,9625704,4200080,10505414,3805664,9518363,3849760,9628976
PerfCourtClerk172@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk172,78,"Liverpool Crown Court",78,CourtClerk,3849760,9628976,4062352,10160688,4036672,10096375,3804016,9514298,3988480,9976099
PerfCourtClerk173@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk173,16,"Bristol",16,CourtClerk,9310348,23280573,9272844,23186561,9288556,23226079,9273852,23189077,9285804,23219073
PerfCourtClerk174@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk174,24,"Central Criminal Court",24,CourtClerk,4830868,12082772,4691780,11734427,4839476,12104351,4773348,11938484,4886836,12222728
PerfCourtClerk175@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk175,130,"Swindon Combined Court Centre",130,CourtClerk,4259089,10653300,4255713,10644877,4255361,10644007,4255361,10644008,4278097,10700732
PerfCourtClerk176@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk176,141,"Warwick Combined Court Centre",141,CourtClerk,2985520,7467845,2991008,7481467,3033712,7588575,2985520,7467844,2986016,7469080
PerfCourtClerk177@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk177,151,"York",151,CourtClerk,2714730,6790092,2717002,6795924,2732106,6833674,2723386,6811987,2749194,6876240
PerfCourtClerk178@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk178,119,"Snaresbrook",119,CourtClerk,2187191,5470403,2053911,5137636,2132903,5334582,2061959,5157633,2237319,5595514
PerfCourtClerk179@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk179,78,"Liverpool Crown Court",78,CourtClerk,3825968,9569163,3950496,9881275,4111968,10284797,3897664,9748550,4175408,10443570
PerfCourtClerk17@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk17,58,"Crown Court sitting at Huntingdon Law Courts",58,CourtClerk,2552565,6384366,2524405,6313779,2527605,6321797,2555733,6392251,2527605,6321796
PerfCourtClerk180@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk180,78,"Liverpool Crown Court",78,CourtClerk,3903904,9764057,4044128,10115069,3848464,9625704,4104384,10265854,3803408,9512791
PerfCourtClerk181@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk181,20,"Canterbury Combined Court Centre",20,CourtClerk,9060161,22654680,9037681,22598700,9029857,22579090,9112449,22785261,9110785,22781120
PerfCourtClerk182@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk182,62,"Isleworth",62,CourtClerk,8103732,20265073,8162692,20412940,8073076,20188053,8095892,20245349,8158820,20403310
PerfCourtClerk183@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk183,131,"Taunton",131,CourtClerk,758790,1897698,772774,1932709,764278,1911413,756166,1891178,772774,1932710
PerfCourtClerk184@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk184,142,"West Midlands Court Centre",142,CourtClerk,5089336,12728897,5070456,12681676,5087336,12723919,5076808,12697661,5093832,12740125
PerfCourtClerk186@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk186,122,"Southwark",122,CourtClerk,7459811,18654345,7590755,18982112,7560083,18905293,7458515,18651072,7416723,18546715
PerfCourtClerk187@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk187,85,"Manchester Crown Square",85,CourtClerk,7782196,19460981,7711076,19282981,7680228,19205764,7788500,19476806,7751284,19383751
PerfCourtClerk188@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk188,68,"Leeds Combined Court Centre",68,CourtClerk,3238066,8099167,3176546,7945590,3327922,8323625,3227426,8072540,3144018,7864230
PerfCourtClerk189@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk189,21,"Cardiff",21,CourtClerk,10428156,26074842,10318124,25800377,10348524,25876379,10380684,25956493,10288940,25727292
PerfCourtClerk18@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk18,3,"Aylesbury",3,CourtClerk,6366234,15920496,6326170,15820642,6352170,15885496,6378810,15951862,6368218,15925476
PerfCourtClerk190@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk190,64,"Kingston",64,CourtClerk,10143803,25364736,10136587,25346535,10186091,25470408,10146235,25370728,10198523,25501494
PerfCourtClerk191@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk191,132,"Taunton Sitting at Worle",132,CourtClerk,586927,1467676,591615,1479342,590207,1475759,578591,1446863,583007,1457912
PerfCourtClerk192@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk192,143,"Winchester Combined Court Centre",143,CourtClerk,8639788,21605293,8677740,21700290,8709212,21778822,8720860,21807997,8645308,21619055
PerfCourtClerk193@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk193,1001,"The Criminal Court, Guildhall",157,CourtClerk,2678985,6700955,2682905,6710708,2679577,6702472,2697129,6746196,2694345,6739281
PerfCourtClerk194@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk194,122,"Southwark",122,CourtClerk,7495651,18743998,7586595,18971722,7426371,18570760,7552531,18886323,7460259,18655450
PerfCourtClerk195@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk195,85,"Manchester Crown Square",85,CourtClerk,7668628,19176702,7675556,19194107,7711076,19282981,7692948,19237516,7721812,19310065
PerfCourtClerk196@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk196,68,"Leeds Combined Court Centre",68,CourtClerk,3361122,8406805,3171954,7934135,3227426,8072540,3378722,8450774,3157106,7896882
PerfCourtClerk197@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk197,24,"Central Criminal Court",24,CourtClerk,4787540,11974328,4672660,11686495,4890148,12231060,4766596,11921547,4716692,11796658
PerfCourtClerk198@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk198,62,"Isleworth",62,CourtClerk,8126004,20320934,8016180,20045045,8154724,20393032,8130932,20333395,8127940,20325819
PerfCourtClerk199@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk199,64,"Kingston",64,CourtClerk,10203499,25513931,10172395,25436124,10218331,25550912,10267083,25672967,10182155,25460564
PerfCourtClerk19@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk19,41,"Croydon Jurys Inn",41,CourtClerk,1344738,3363845,1334130,3337426,1344866,3364176,1352370,3382907,1347778,3371465
PerfCourtClerk200@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk200,134,"Teesside Combined Court Centre",134,CourtClerk,7132768,17836783,7142032,17859883,7098976,17752247,7072832,17686877,7047552,17623515
PerfCourtClerk20@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk20,48,"Field House",48,CourtClerk,6211433,15533520,6119977,15305153,6278873,15702315,6221241,15557871,6182857,15462073
PerfCourtClerk21@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk21,34,"Coventry Crown Court",34,CourtClerk,4909966,12280398,4937534,12349501,4907742,12274848,4940894,12358041,4911246,12283590
PerfCourtClerk22@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk22,22,"Carlisle Combined Court Centre",22,CourtClerk,6092774,15237434,6104902,15267595,6108806,15277372,6109238,15278444,6068742,15177487
PerfCourtClerk23@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk23,17,"Burnley Combined Court Centre",17,CourtClerk,4517906,11299428,4514162,11290068,4500834,11256730,4475842,11194231,4515762,11294062
PerfCourtClerk24@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk24,54,"Harrow CC at Willesden MC",54,CourtClerk,633968,1585283,633280,1583575,630608,1576885,648528,1621593,643200,1608274
PerfCourtClerk25@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk25,42,"Derby Combined Court Centre",42,CourtClerk,5819844,14554972,5820884,14557569,5846228,14620730,5817252,14548531,5822676,14561973
PerfCourtClerk26@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk26,6,"Barrow-in-Furness",6,CourtClerk,142632,356494,142872,357123,146072,365119,147064,367614,146280,365658
PerfCourtClerk27@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk27,35,"Coverdale House",35,CourtClerk,6570364,16430544,6538300,16350229,6524764,16316518,6559196,16402402,6564556,16415839
PerfCourtClerk28@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk28,49,"Gloucester",49,CourtClerk,1688628,4223989,1696404,4243376,1706116,4267652,1691876,4232064,1703364,4260755
PerfCourtClerk29@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk29,18,"Caernarfon",18,CourtClerk,1676755,4194151,1676755,4194152,1666323,4168145,1680515,4203607,1676243,4192860
PerfCourtClerk30@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk30,23,"Carmarthen",23,CourtClerk,1627699,4071138,1621507,4055868,1621315,4055422,1623427,4060581,1635651,4091100
PerfCourtClerk31@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk31,43,"Doncaster",43,CourtClerk,1723380,4310563,1715060,4289825,1714180,4287630,1735700,4341421,1725460,4315798
PerfCourtClerk32@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk32,59,"Inner London",59,CourtClerk,2801117,7006118,2843181,7111810,2882269,7209862,2822317,7059353,2887645,7223301
